"IATA_From","IATA_To","Edge_Betweenness"
"GOT","FRA",4.747129898596221e-05
"GOT","AGP",3.003474694728157e-06
"GOT","DUS",7.863503277236359e-06
"GOT","MUC",1.5691380179266597e-05
"GOT","PMI",4.877147219177755e-06
"GOT","TXL",6.106434855921668e-06
"GOT","ARN",5.375071796477151e-06
"GOT","BMA",3.9275125012071346e-05
"GOT","HEL",1.12752922006942e-05
"GOT","CDG",4.235170110106535e-05
"GOT","BRU",6.9990271783425955e-06
"GOT","MAN",7.88456591304749e-06
"GOT","LGW",1.1907906602889712e-05
"GOT","LYS",3.7473391772160923e-06
"GOT","EBL",2.508070552393145e-06
"GOT","LHR",3.546386954164859e-05
"GOT","ALC",3.262222194460992e-06
"GOT","BHX",3.5982070510393345e-06
"JKG","BMA",2.4060761103329754e-05
"JKG","GRO",0.0002792809323698573
"GSE","MLA",1.621598488462995e-05
"GSE","MRS",2.6657368803215532e-05
"GSE","BEG",2.336885282318217e-05
"GSE","AGP",2.1488379691526645e-05
"GSE","CIA",2.3102583106561387e-06
"GSE","EDI",3.199991533063422e-05
"GSE","WAW",6.364816337584052e-05
"GSE","PSA",1.1563536558522247e-05
"GSE","GDN",5.479358297562767e-06
"GSE","KRK",9.176014667442579e-06
"GSE","PMI",1.8410876780546663e-05
"GSE","BVA",2.3980235384590006e-06
"GSE","HHN",1.681644776422054e-06
"GSE","STN",8.305797213390123e-06
"GSE","GRO",4.6363331807458935e-06
"GSE","BUD",1.95167668763504e-05
"GSE","VBY",5.716433667804923e-06
"GSE","TPS",1.920100008537836e-06
"GSE","AHO",2.8067890537856937e-06
"GSE","BGY",8.775437903408401e-06
"GSE","SKP",1.062460953434621e-05
"GSE","ZAD",4.608568235582716e-06
"GSE","ALC",1.538434654400002e-05
"NYO","BIQ",2.634757538242068e-06
"NYO","TSF",1.2430953637158807e-06
"NYO","BVA",1.1631079857920895e-06
"NYO","CHQ",3.0949871754600013e-06
"NYO","CIA",9.75707110056791e-07
"NYO","FMM",1.3775825482983883e-06
"NYO","EDI",1.6615562985571762e-05
"NYO","PSA",5.032321019855885e-06
"NYO","GDN",2.70981293312815e-06
"NYO","KRK",4.178268944485488e-06
"NYO","PMI",9.146157991262485e-06
"NYO","TLL",5.800171110449725e-06
"NYO","POZ",1.9056604572731193e-06
"NYO","STN",4.134048834480719e-06
"NYO","MLA",7.677667680213323e-06
"NYO","WAW",3.4767638947392914e-05
"NYO","PFO",2.7483876115240308e-06
"NYO","CRL",1.968481607071496e-06
"NYO","RJK",2.9153199291344953e-06
"NYO","MRS",1.590202257233728e-05
"NYO","ZAD",2.440194224916033e-06
"NYO","KTW",2.0023880920904924e-06
"NYO","ALC",8.611795624204594e-06
"NYO","RHO",6.157605992074434e-06
"NYO","BCN",7.202806913410538e-05
"NYO","FKB",1.7708041840170084e-06
"NYO","EIN",2.0165309904504132e-06
"NYO","SKP",6.804671374878076e-06
"NYO","BEG",1.2234380440564722e-05
"NYO","AGP",9.804215475885562e-06
"NYO","BZR",3.8135351822298817e-06
"NYO","SXF",5.127698720597339e-06
"NYO","AOI",2.3571855911541744e-06
"NYO","DUB",3.736061476747001e-05
"NYO","SKG",5.952223325300702e-06
"NYO","FAO",4.064643016439183e-06
"NYO","BRE",3.978271653396571e-06
"NYO","BDS",1.6223733978908755e-06
"NYO","HHN",1.0458432213173642e-06
"NYO","NRN",1.2103749355990216e-06
"NYO","BUD",8.914960450643758e-06
"NYO","TPS",1.4523696597622085e-06
"NYO","LBC",4.809693394825296e-06
"NYO","AHO",1.5805495035445215e-06
"NYO","RIX",9.016196984927083e-06
"NYO","KUN",1.6053658496979242e-06
"NYO","BGY",4.56454097277548e-06
"KLR","ARN",0.00026982439499684843
"KLR","BMA",2.284096529063553e-06
"KLR","GRO",3.226400630753098e-05
"MMX","ARN",0.00013474764264471213
"MMX","BMA",4.163672534708673e-06
"MMX","STN",2.4324896322196727e-05
"MMX","GRO",1.1406102247033579e-05
"MMX","WAW",0.00011486939150255803
"MMX","WRO",7.303946532928858e-06
"MMX","RKE",0.0003019127315644712
"MMX","VBY",3.697904938452155e-06
"MMX","BEG",4.694259845026293e-05
"MMX","PRN",1.4472704971642241e-05
"MMX","BUD",4.4437419852021715e-05
"MMX","AGP",5.8197023445362214e-05
"MMX","SKP",1.8562185873228287e-05
"MMX","GDN",1.3326932160028293e-05
"MMX","PSA",3.01324475549944e-05
"MMX","ALC",3.678591126167583e-05
"MMX","PMI",4.735677713312282e-05
"MMX","KTW",9.142501701968706e-06
"HAD","ARN",0.0003009432816049477
"HAD","BMA",2.652289892459653e-06
"VXO","ALC",0.00012455817339094462
"VXO","PMI",0.0001609972848537918
"VXO","NRN",1.7561589217353182e-05
"EVG","ARN",0.00030311704746208953
"GEV","ARN",0.00030311704746208953
"LYC","ARN",0.0006060488155553147
"LYC","AJR",0.0003019127315644712
"SDL","ARN",0.00029901120841593383
"SDL","VBY",4.105839046155626e-06
"OER","ARN",0.00030311704746208953
"KRN","ARN",0.00030311704746208953
"SFT","ARN",0.0002710036921722318
"SFT","GRO",3.239256533674949e-05
"UME","ARN",0.0002193430376816392
"UME","BMA",1.9176847037542265e-06
"UME","ALC",8.034970456914826e-05
"UME","VBY",2.654349831537805e-06
"UME","OSD",1.1031663721636432e-06
"VHM","ARN",0.0005979297771474355
"VHM","VBY",8.119038407879075e-06
"VHM","HMV",0.0003019127315644712
"AJR","LYC",0.00030311704746208953
"VST","STN",3.2851284014808106e-05
"VST","PMI",8.119293585624338e-05
"VST","ALC",6.609720309855183e-05
"VST","GRO",1.639476830577798e-05
"VST","AGP",0.00010662140449661706
"LLA","ARN",0.0006060488155553147
"LLA","PJA",0.0003019127315644712
"ARN","BLQ",9.726119677776649e-06
"ARN","TRD",5.4883406381819115e-05
"ARN","VCE",2.138155547115362e-05
"ARN","KEF",0.00013835082868421042
"ARN","FCO",9.926780993989838e-05
"ARN","EDI",4.742487289648876e-05
"ARN","LED",0.00010500540851510891
"ARN","PSA",1.2501186062950091e-05
"ARN","FAO",1.4656769404677358e-05
"ARN","LPA",2.795953155309116e-05
"ARN","KLX",2.8885349568654495e-05
"ARN","OSD",0.0003008095651923075
"ARN","PEK",0.0006218177307479452
"ARN","CDG",0.00028088828155183683
"ARN","AJA",2.0905959385984922e-05
"ARN","BKK",0.0007035350365914623
"ARN","BRU",4.1680235024151705e-05
"ARN","SAW",4.039924406299665e-05
"ARN","CMN",5.2428264031754556e-05
"ARN","PRG",1.4803653430921907e-05
"ARN","LLA",0.000603640183760078
"ARN","TLV",3.372387346102992e-05
"ARN","ISU",2.585237209950471e-05
"ARN","AMS",0.0002090536285401832
"ARN","MLA",1.1084457604669714e-05
"ARN","NCE",2.6341880372961598e-05
"ARN","VIE",3.495971430805649e-05
"ARN","AGP",1.8825703878483765e-05
"ARN","SXF",8.573858583331853e-06
"ARN","ADD",0.0002447828360901938
"ARN","FRA",0.00032914338699552645
"ARN","HAM",8.8281565132427e-06
"ARN","DUB",4.070562130008906e-05
"ARN","CGN",1.3732005568095225e-05
"ARN","DUS",3.858203078731276e-05
"ARN","MUC",7.933203607367509e-05
"ARN","TXL",2.690711899152905e-05
"ARN","PRN",8.518704554262844e-06
"ARN","CPH",5.843639565125858e-05
"ARN","ATH",5.30356770005999e-05
"ARN","LIS",0.00021824463026898187
"ARN","ORY",9.017441058731906e-05
"ARN","SJJ",1.7232166948728503e-05
"ARN","RIX",1.5587333018334353e-05
"ARN","VNO",1.0126306641538439e-05
"ARN","BGO",2.5500568543550306e-05
"ARN","IKA",4.4574989468424584e-05
"ARN","GVA",2.1203869486829317e-05
"ARN","BGW",2.5602639918510677e-05
"ARN","OSL",4.0779338002087104e-05
"ARN","MSQ",1.97779199583826e-05
"ARN","BCN",7.68661006190969e-05
"ARN","ZRH",7.934453045878057e-05
"ARN","ESB",3.204738958271767e-05
"ARN","KLR",0.0002682535933861889
"ARN","EBL",1.217101716321907e-05
"ARN","TOS",0.00034071703841814956
"ARN","ORD",0.0008108252181692725
"ARN","SVG",1.4613315156188981e-05
"ARN","KRK",7.111731493373633e-06
"ARN","PMI",4.167789956911524e-05
"ARN","TLL",1.7659382873864782e-05
"ARN","BOD",1.5595962964999694e-05
"ARN","HEL",6.0484098401930524e-05
"ARN","EWR",0.00043721631111397604
"ARN","BOJ",1.448589196611402e-05
"ARN","SVO",0.00012259923276549114
"ARN","LCA",9.432803543830706e-06
"ARN","GOT",4.9594081158696295e-06
"ARN","DBV",9.1606151580705e-06
"ARN","KGS",1.1531377979449733e-05
"ARN","PUY",1.0556365108078714e-05
"ARN","CFU",1.1284722524512165e-05
"ARN","SPU",1.0626061847970967e-05
"ARN","ALC",2.3026495443351614e-05
"ARN","GZP",7.240546725496127e-05
"ARN","OUL",0.00010270420364699746
"ARN","RHO",1.8391395518222595e-05
"ARN","DOH",0.00028053068336039635
"ARN","CHQ",9.406291725018438e-06
"ARN","BEG",1.3072008732894991e-05
"ARN","MMX",0.000130503014500863
"ARN","HAD",0.0002994455989364522
"ARN","JTR",1.079486324331131e-05
"ARN","EVG",0.00024169581670871256
"ARN","TMP",5.380963310295322e-05
"ARN","GEV",0.0003019127315644712
"ARN","TKU",5.442906541735899e-05
"ARN","MAD",0.000195551213246179
"ARN","VAA",0.00012997584442188347
"ARN","LYC",0.000603640183760078
"ARN","BUD",7.636063783154993e-06
"ARN","OER",0.0003019127315644712
"ARN","KRN",0.0003019127315644712
"ARN","SKG",1.3916340773390072e-05
"ARN","SFT",0.00026960548607657403
"ARN","UME",0.00021713228462130762
"ARN","VHM",0.0005953226734400844
"ARN","AGH",0.00021713228462130762
"ARN","MAN",5.125118237971915e-05
"ARN","IST",0.0002015445034027753
"ARN","RNB",0.0002994455989364522
"ARN","SDL",0.0002977076565622583
"ARN","PMO",9.089270987049802e-06
"ARN","VBY",8.498047662151105e-05
"ARN","WAW",1.2112157591269248e-05
"ARN","CAG",2.0447014425491078e-05
"ARN","OLB",8.303721755703404e-06
"ARN","MXP",5.296703276891174e-05
"ARN","LGW",8.423597492817618e-05
"ARN","LCY",4.0323748064072736e-05
"ARN","LIN",1.125395703913934e-05
"ARN","LHR",0.00022929580298701184
"ARN","JFK",0.0003367581746410075
"BMA","RNB",2.945656663336747e-06
"BMA","KLR",2.5696712531645035e-06
"BMA","MMX",4.471155084353237e-06
"BMA","HAD",2.945656663336747e-06
"BMA","UME",2.3816479320148845e-06
"BMA","VBY",4.132205772281072e-06
"BMA","GOT",4.1970849390138173e-05
"BMA","AGH",2.1963685631505278e-06
"BMA","BRU",0.0002503461875960124
"BMA","TLL",3.345283051876043e-05
"LPI","AMS",0.00030311704746208953
"NRK","HEL",0.00030311704746208964
"VBY","ARN",8.737239734153479e-05
"VBY","BMA",3.4583798013576394e-06
"VBY","GSE",5.839093041714326e-06
"VBY","MMX",3.7442098234092396e-06
"VBY","HEL",0.0001435827074515524
"VBY","SDL",4.20507500221338e-06
"VBY","TRF",1.1448433454996618e-05
"VBY","VHM",8.31751031999458e-06
"VBY","OSL",7.242505175609832e-05
"VBY","UME",2.7211006080367457e-06
"VBY","AGH",2.663022652027343e-06
"RLG","CGN",1.7364065709598056e-05
"RLG","MUC",0.00011793963515485945
"RLG","PMI",2.9465148400624813e-05
"RLG","STR",2.2286162199401727e-05
"RLG","ZRH",0.00011606474095002813
"BFN","JNB",0.00026355662927746816
"BFN","CPT",3.1870311666262824e-05
"BFN","DUR",7.690106518358552e-06
"CPT","ELS",3.1038690630098096e-05
"CPT","UTN",3.2852415815325846e-05
"CPT","AMS",0.00031036378628608206
"CPT","WVB",3.0509310252779656e-05
"CPT","PLZ",3.1038690630098096e-05
"CPT","MQP",3.110794137000989e-05
"CPT","WDH",1.035575475689188e-05
"CPT","HDS",3.2852415815325846e-05
"CPT","DXB",0.00021548354660267828
"CPT","JNB",3.186107561642427e-05
"CPT","KIM",3.2852415815325846e-05
"CPT","MUB",3.052451439825009e-05
"CPT","GBE",1.8713645068494075e-05
"CPT","MPM",1.7699090858724337e-05
"CPT","HLA",0.00022991471279843023
"CPT","LAD",2.5884888278931115e-05
"CPT","GRJ",3.106957052490882e-05
"CPT","BFN",3.106957052490882e-05
"CPT","LHR",0.00028300588036382775
"CPT","MRU",1.728760280464291e-05
"CPT","DUR",4.160107427365339e-06
"DUR","ELS",8.062797750153375e-06
"DUR","GRJ",8.0936776449641e-06
"DUR","PLZ",8.062797750153375e-06
"DUR","LUN",7.186371780634324e-06
"DUR","DXB",0.000305820123714369
"DUR","JNB",6.593073154297346e-05
"DUR","HRE",2.7980277340898153e-06
"DUR","MPM",1.0032591122983729e-05
"DUR","HLA",7.199801876604114e-05
"DUR","CPT",4.4886007682913555e-06
"DUR","MQP",8.067886777949536e-06
"DUR","BFN",8.0936776449641e-06
"DUR","MRU",2.9296716177608498e-05
"ELS","DUR",7.659226623547823e-06
"ELS","JNB",0.0002635257493826574
"ELS","PLZ",9.263968443217895e-08
"ELS","CPT",3.1839431771452086e-05
"GRJ","DUR",7.690106518358549e-06
"GRJ","JNB",0.00026355662927746816
"GRJ","CPT",3.187031166626281e-05
"HDS","CPT",3.350991444819697e-05
"HDS","JNB",0.00026960713301389265
"JNB","AUH",0.00013489291157830674
"JNB","GRU",0.0008959066188283816
"JNB","HKG",0.0005009311328819781
"JNB","WDH",0.00014431807125164404
"JNB","LVI",0.00019591086777252158
"JNB","LUN",9.84140679214885e-05
"JNB","DXB",0.00030371150533355405
"JNB","KGL",4.1444066229179006e-05
"JNB","NLA",0.00016405034409030513
"JNB","FRW",0.0003004109915035823
"JNB","LOS",8.501105632554624e-05
"JNB","POL",0.0001903569044832036
"JNB","RUN",0.00013571039948838572
"JNB","TNR",0.0003134774365221628
"JNB","PER",0.0003980684648050816
"JNB","JED",0.00023901046501016235
"JNB","DAR",8.423080807098503e-05
"JNB","BFN",0.00026274948339459844
"JNB","CPT",3.231694195155075e-05
"JNB","DUR",6.655642988231374e-05
"JNB","ELS",0.0002627186034997877
"JNB","SYD",0.0009899996232681718
"JNB","ZNZ",7.813532877623311e-05
"JNB","EBB",4.990723059897653e-05
"JNB","GRJ",0.00026274948339459844
"JNB","IST",0.0004022063864594336
"JNB","HDS",0.0002690603157491456
"JNB","BKK",0.0003409566970929682
"JNB","KIM",0.0002690603157491456
"JNB","BZV",5.3160701106804184e-05
"JNB","BOM",0.00016982732592536065
"JNB","TLV",0.00013678183168394805
"JNB","LAD",0.00012213589256394262
"JNB","DKR",6.994379875958592e-05
"JNB","LBV",3.812488099960623e-05
"JNB","DOH",0.00017410013873138123
"JNB","AMS",0.0005366014688049815
"JNB","PLZ",0.0002627186034997877
"JNB","UTT",0.0003019127315644712
"JNB","PHW",0.0003019127315644712
"JNB","PTG",0.0003019127315644712
"JNB","FBM",0.00020362163965947688
"JNB","PZB",0.0003019127315644712
"JNB","ATL",0.0014910025308251204
"JNB","BEW",0.0003154264021039894
"JNB","INH",0.0002898209773968645
"JNB","LLW",0.00014460252953624842
"JNB","MPM",0.00019120629384659568
"JNB","FRA",0.0008042372824496537
"JNB","ZRH",0.00025188417644503574
"JNB","APL",0.00031321760758452693
"JNB","PEK",0.0006787051693098892
"JNB","MUC",0.00037775768767239927
"JNB","NBO",6.739542693954012e-05
"JNB","TET",0.00044419297112229753
"JNB","WVB",0.0002525937703457908
"JNB","VNX",0.0002898209773968645
"JNB","BJM",9.71973826533577e-05
"JNB","UTN",0.0002690603157491456
"JNB","SEZ",3.396786625272297e-05
"JNB","MQP",0.00026167309850885567
"JNB","CDG",0.0005263812277495408
"JNB","RCB",0.0003019127315644712
"JNB","CAI",0.00012014862153288427
"JNB","BUQ",0.0003019127315644712
"JNB","VFA",0.00028032521051441097
"JNB","HRE",4.2465265528571645e-05
"JNB","BBK",0.00030021027218731254
"JNB","MUB",0.0002512848707549525
"JNB","GBE",0.0001815762659894082
"JNB","ADD",0.0001097821877893302
"JNB","SIN",0.0006405905380558037
"JNB","BLZ",0.000299011784818546
"JNB","PNR",5.008512304087512e-05
"JNB","MTS",0.0003019127315644712
"JNB","ACC",8.288473674727067e-05
"JNB","EZE",0.0002556956432765463
"JNB","MSU",0.0003019127315644712
"JNB","LHR",0.00045893269568714044
"JNB","FIH",4.358103790566231e-05
"JNB","MRU",2.97296012465946e-05
"JNB","JFK",0.000663205739235194
"KIM","CPT",3.350991444819697e-05
"KIM","JNB",0.00026960713301389265
"HLA","CPT",0.00023163640661395848
"HLA","DUR",7.1480640848131e-05
"PLZ","ELS",9.263968443217895e-08
"PLZ","JNB",0.0002635257493826574
"PLZ","CPT",3.18394317714521e-05
"PLZ","DUR",7.659226623547826e-06
"PHW","JNB",0.00030311704746208953
"PTG","JNB",0.00030311704746208953
"PZB","JNB",0.00030311704746208953
"RCB","JNB",0.00030311704746208953
"UTN","CPT",3.350991444819697e-05
"UTN","JNB",0.00026960713301389265
"UTT","JNB",0.00030311704746208953
"FRW","GBE",1.4257416493972205e-06
"FRW","JNB",0.00030169130581269226
"BBK","MUB",1.929993425670395e-07
"BBK","GBE",1.3562618860730863e-06
"BBK","JNB",0.00030156778623344937
"MUB","GBE",1.3382703618416663e-06
"MUB","JNB",0.0002682436891241767
"MUB","VFA",2.393191847831289e-07
"MUB","CPT",3.355618923752518e-05
"MUB","BBK",2.7019907959385524e-07
"GBE","MUB",1.3116917555577305e-06
"GBE","LUN",1.978504047090402e-05
"GBE","CPT",1.9621639781923492e-05
"GBE","FRW",1.5017400608887387e-06
"GBE","BBK",1.4322602975646047e-06
"GBE","JNB",0.00019006721714611552
"GBE","NBO",7.653212424588168e-05
"GBE","HRE",1.0219702177045253e-06
"BZV","DLA",1.651217969046281e-06
"BZV","CDG",0.00018596375169294303
"BZV","LBV",2.170954891923795e-06
"BZV","JNB",4.3690469609393923e-05
"BZV","KGL",3.791626014167035e-06
"BZV","CMN",2.7923315014472966e-05
"BZV","ADD",2.1221462283274912e-05
"BZV","COO",2.047325823838866e-06
"BZV","PNR",7.280487687406801e-07
"BZV","LAD",1.5937604735800563e-05
"BZV","BGF",6.449926967082999e-05
"BZV","NBO",1.378603353992703e-05
"BZV","FIH",9.135933524250265e-07
"PNR","DLA",1.9932629566977217e-06
"PNR","CMN",2.987339313878798e-05
"PNR","BZV",6.077400836403329e-07
"PNR","COO",1.6014514263923537e-06
"PNR","CDG",0.00019754844037843072
"PNR","LBV",2.639137812386317e-06
"PNR","ADD",2.5288029686074876e-05
"PNR","JNB",4.716654343926522e-05
"MTS","JNB",0.00030311704746208953
"BGF","DLA",3.920306874151134e-06
"BGF","CMN",3.758690918249342e-05
"BGF","BZV",4.5310492022319836e-06
"BGF","CDG",0.00025733835357116006
"BSG","SSG",0.00011305966215666289
"BSG","COO",0.00019005738530542674
"SSG","DLA",4.861640427697496e-06
"SSG","CMN",5.632369515047079e-05
"SSG","ADD",8.103560826984943e-05
"SSG","ABV",1.0673862525093897e-05
"SSG","COO",2.5987125082023573e-06
"SSG","BSG",9.628678256220634e-05
"SSG","LBV",9.426767547671184e-06
"SSG","MAD",0.00026218832951607844
"MRU","HKG",8.249157595313135e-05
"MRU","DXB",8.270305283333836e-05
"MRU","PVG",8.026795810140246e-05
"MRU","RUN",3.704104140387857e-05
"MRU","ZSE",0.0003019127315644712
"MRU","TNR",8.686003250849403e-05
"MRU","PER",9.381928182076242e-05
"MRU","NBO",2.3128032303227285e-05
"MRU","CPT",1.6317521224731788e-05
"MRU","DUR",2.7749145781738194e-05
"MRU","SEZ",1.028890492829859e-05
"MRU","BLR",1.4332514234191878e-05
"MRU","PEK",9.656312675086671e-05
"MRU","CDG",0.00013652977681063424
"MRU","KUL",7.592329783187429e-05
"MRU","JNB",2.938362640768259e-05
"MRU","MXP",4.635633670258952e-05
"MRU","BOM",2.4677394171226127e-05
"MRU","LGW",0.00010342651760971837
"MRU","FRA",0.000193273037631042
"MRU","LHR",0.00011151480187723424
"MRU","RRG",0.0003019127315644712
"MRU","DEL",3.216763901985954e-05
"RRG","MRU",0.00030311704746208953
"DLA","BRU",4.132025285930177e-05
"DLA","NSI",3.315933551627066e-06
"DLA","SSG",5.035224926368164e-06
"DLA","IST",8.280231723024054e-05
"DLA","CDG",0.00013233035673226683
"DLA","NDJ",2.5058471908926364e-06
"DLA","LFW",3.917026330917247e-06
"DLA","NBO",1.3733097157004452e-05
"DLA","LBV",2.014479218438169e-06
"DLA","LOS",1.1958133319946752e-05
"DLA","CMN",1.496170423877313e-05
"DLA","ADD",1.949359790172955e-05
"DLA","COO",1.6557555478437643e-06
"DLA","PNR",2.5954247056233742e-06
"DLA","BGF",9.212931841427651e-05
"DLA","BZV",1.756217744888258e-06
"DLA","FIH",7.88414187454079e-07
"DLA","ABJ",2.0665841191507023e-06
"MVR","NGE",0.0006049371393421285
"NGE","NSI",0.0006061414552397468
"GOU","NSI",0.0003031170474620894
"LVI","LUN",3.444410781138933e-05
"LVI","MQP",1.2784201765908697e-06
"LVI","JNB",0.0002663662749263713
"LVI","HRE",2.2603448821127364e-06
"LUN","MFU",0.0003019127315644712
"LUN","LHR",0.0003789884080898476
"LUN","AMS",0.00040625394329309124
"LUN","JNB",6.999256069244064e-05
"LUN","WDH",1.1510696954138626e-05
"LUN","LVI",1.3893441624239425e-05
"LUN","CIP",0.0003019127315644712
"LUN","HRE",2.425390846205995e-06
"LUN","NLA",8.999881896717193e-06
"LUN","SLI",0.00026300835226791895
"LUN","GBE",1.2141579893713467e-05
"LUN","DXB",0.0003350705539102639
"LUN","ADD",4.567424490375125e-05
"LUN","LAD",3.534697221333668e-05
"LUN","LLW",9.169721318176187e-06
"LUN","NBO",2.8494591755681032e-05
"LUN","DUR",4.7262488407951106e-06
"MFU","LUN",0.0003031170474620895
"NLA","NBO",8.471326972154188e-05
"NLA","LUN",2.223399776462732e-05
"NLA","JNB",0.0002151709020045274
"NLA","FBM",1.5504288728639585e-06
"NLA","SLI",3.890437929655236e-05
"HAH","DZA",9.875563018471234e-07
"HAH","RUN",3.187886553148179e-05
"HAH","TNR",4.143031516914914e-05
"HAH","DAR",4.9904644836352326e-05
"HAH","NBO",0.0001576428111603561
"HAH","SAH",3.164074620912289e-05
"DZA","HAH",7.630237660669807e-06
"DZA","MJN",4.806440737608681e-05
"DZA","NOS",4.096622559006724e-05
"DZA","DIE",2.864560776534338e-05
"DZA","RUN",3.6502665930123637e-05
"DZA","TNR",4.9050067990211564e-05
"DZA","NBO",0.0002249489862080544
"RUN","NOS",0.00011824723913988724
"RUN","CDG",0.0005417515096906283
"RUN","MAA",6.66740199998064e-05
"RUN","MRS",7.355241245134675e-05
"RUN","ORY",0.00011498340096660534
"RUN","JNB",0.00012522661708393726
"RUN","HAH",2.6614664860759905e-05
"RUN","DZA",9.600328191324448e-06
"RUN","TNR",5.418933407154241e-06
"RUN","SMS",0.00013264915820774062
"RUN","TMM",0.000356640198823681
"RUN","DIE",0.00011802256209614291
"RUN","MRU",3.8110796255808514e-05
"ZSE","MRU",0.00030311704746208953
"TNR","MJN",0.0002538483241883828
"TNR","NOS",0.00015744401942757296
"TNR","NBO",0.00012156636863083458
"TNR","WMN",0.00040641821193002217
"TNR","SVB",0.00030031354914412944
"TNR","CDG",0.0015490685977522895
"TNR","FTU",0.0003019127315644712
"TNR","ORY",0.00031489156149155483
"TNR","BKK",0.0008422556767001013
"TNR","JNB",0.0002935996643709803
"TNR","HAH",3.1880160371523e-05
"TNR","BMD",0.0003019127315644712
"TNR","DZA",1.7226364674550547e-05
"TNR","RUN",3.2106513234486396e-06
"TNR","TLE",0.00030172745219560687
"TNR","MRS",0.0002103520105701437
"TNR","SMS",0.00016889301461900206
"TNR","TMM",0.0004430177455582425
"TNR","MOQ",0.00030177377203782297
"TNR","DIE",0.00015558065173617205
"TNR","MRU",8.950275218084151e-05
"SMS","TMM",3.705587377287158e-07
"SMS","RUN",0.00012514061607672133
"SMS","TNR",0.00017760587264763943
"TMM","WMN",7.107960072909844e-07
"TMM","SVB",7.350461858897002e-07
"TMM","TNR",0.0004650874261255733
"TMM","SMS",3.705587377287158e-07
"TMM","RUN",0.0003330116833682008
"TMM","WMR",0.0003019127315644712
"TMM","ANM",0.00019630736851702373
"MOQ","TNR",0.0003030244077776574
"MOQ","TLE",9.263968443217895e-08
"DIE","NOS",3.796352053205992e-05
"DIE","DZA",5.3783717984333755e-06
"DIE","RUN",0.00010635834471492976
"DIE","SVB",9.50599939922212e-07
"DIE","TNR",0.00015357082112392708
"WMR","TMM",0.0003031170474620894
"ANM","TMM",0.0001928677199045853
"ANM","WMN",0.00011024932755750431
"MJN","DZA",8.586212865799596e-06
